Country_,Name,Issuer_,Distributor_,Wrapper_,Volume_,ProductCurrency,Underlying_,Underlying_Type_,InitialStrikeDateUTC,Tenor,AutoCallFreq_,CapitalProtection,PDI_Type_,PDI_Barrier_,MinCoupon_,MaxCoupon_,MaxAnnualizedPayout_,AC_FirstDate_,AC_FirstLevel_,AC_FirstPayout_,AC_LastLevel_,AC_LastPayout_,Description_,ISIN_,FT_
FRA,Autocallable Barrier Reverse Convertible Notes,JPMorgan,Non-public,Medium Term Note,3.0,EUR,"['Eurostoxx 50', 'S&P 500']",Europe,2025-05-07T00:00:00Z,6.02192,Quarterly,0.0,European,-35.0,0.0,7.1,7.1,2025-11-07T00:00:00Z,0.0,100.0,0.0,100.0,"This is an income product linked to the performance of a basket of underlyings.On each observation date, including at maturity, if the worst performing underlying is at or above a predefined level, the product offers a coupon. The product also uses a ‘memory effect’. If on the observation date no coupon is paid, the investor will receive any missed coupons retrospectively as soon as the above condition is met.Additionally, if on any of the specified observation dates, the level of the worst performing underlying is at or above a predefined level, the product terminates early and offers 100% capital return.At maturity, the product offers a capital return of 100%, as long as the worst performing underlying is at or above the predefined barrier. Otherwise, the product participates 1:1 in the performance of the worst performing underlying.",XS2969589212,https://brochures.structuredretailproducts.com/brochure/2025/08/12/69-95-AD-47-8B-48-AC-35-59-59-DD-DE-64-5E-A3-D9.pdf
FRA,5Y WOF SX5E S&P500 28/11/2030,JPMorgan,Non-public,Medium Term Note,3.0,EUR,"['Eurostoxx 50', 'S&P 500']",Europe,2025-05-21T00:00:00Z,5.52603,Quarterly,0.0,European,-35.0,0.0,6.7,6.7,2025-11-21T00:00:00Z,0.0,100.0,0.0,100.0,"This is an income product linked to the performance of a basket of underlyings.On each observation date, including at maturity, if the worst performing underlying is at or above a predefined level, the product offers a coupon. The product also uses a ‘memory effect’. If on the observation date no coupon is paid, the investor will receive any missed coupons retrospectively as soon as the above condition is met.Additionally, if on any of the specified observation dates, the level of the worst performing underlying is at or above a predefined level, the product terminates early and offers 100% capital return.At maturity, the product offers a capital return of 100%, as long as the worst performing underlying is at or above the predefined barrier. Otherwise, the product participates 1:1 in the performance of the worst performing underlying.",XS2969492300,https://brochures.structuredretailproducts.com/brochure/2025/08/12/78-3E-C5-08-3B-37-B7-77-63-76-C2-C7-61-88-DD-4B.pdf
FRA,Autocallable Notes,Natixis,Non-public,Unit-linked Insurance Plan,5.0,EUR,['iEdge Mercedes Benz Group AG Decrement 4.00 EUR GTR Series 3 Index'],Decrement,2025-07-25T00:00:00Z,10.19726,Quarterly,0.0,,,0.0,14.2,,2035-06-26T00:00:00Z,-16.5,100.0,0.0,100.0,"This is an income product linked to the performance of an underlying.On each observation date, including at maturity, if the underlying is at or above a predefined level, the product offers a coupon. The product also uses a ‘memory effect’. If on the observation date no coupon is paid, the investor will receive any missed coupons retrospectively as soon as the above condition is met.Additionally, if on any of the specified observation dates, the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return.At maturity, the product offers a capital return of 100%, as long as the underlying is at or above the predefined barrier. Otherwise, the product participates 1:1 in the performance of the underlying.  Initial Lookback Dates: 25/07/2025, 26/09/2025",FR0014011IF3,https://brochures.structuredretailproducts.com/brochure/2025/08/12/57-FA-23-51-BB-0B-73-D4-46-6C-FE-4F-E5-76-07-A9.pdf
FRA,Autocallable Notes,Natixis,Non-public,Medium Term Note,2.175,EUR,['CAC Large 60 EWER Index'],Decrement,2025-04-15T00:00:00Z,10.04658,Quarterly,0.0,,,0.0,5.0,,2035-01-15T00:00:00Z,0.0,100.0,0.0,100.0,"This is an income product linked to the performance of an underlying.On each observation date, including at maturity, if the underlying is at or above a predefined level, the product offers a coupon. The product also uses a ‘memory effect’. If on the observation date no coupon is paid, the investor will receive any missed coupons retrospectively as soon as the above condition is met.Additionally, if on any of the specified observation dates, the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return.At maturity, the product offers a capital return of 100%, as long as the underlying is at or above the predefined barrier. Otherwise, the product participates 1:1 in the performance of the underlying.",FR001400XED7,https://brochures.structuredretailproducts.com/brochure/2025/08/12/CD-67-43-C1-27-13-48-6C-7B-A2-D7-8F-AD-E2-FF-F1.pdf
FRA,Autocallable Notes,Natixis,Non-public,Unit-linked Insurance Plan,2.822,EUR,['iEdge ESG World SDG Decrement 50 Points GTR Index'],Decrement (ESG),2025-07-21T00:00:00Z,10.04932,Quarterly,0.0,,,,,,2031-01-22T00:00:00Z,0.0,100.0,0.0,100.0,"This is an income product linked to the performance of an underlying.The product offers unconditional coupon on the specified observation dates.Afterwards, if on any observation date the level of the underlying is at or above a predefined level, the product offers a conditional coupon.Additionally, if on any observation date the level of the underlying is at or above the predefined level, the product terminates early and offers 100% of the capital.At maturity, if the level of the underlying is at least above the barrier, the product offers the initial capital. Otherwise, the product participates 1:1 in the fall of the underlying.",FR001400ZZ38,https://brochures.structuredretailproducts.com/brochure/2025/08/12/F6-FE-19-25-E4-E4-00-5A-16-71-8B-11-CC-2F-50-42.pdf
FRA,Autocallable Notes,Natixis,Non-public,Unit-linked Insurance Plan,5.0,EUR,['iEdge Healthcare Transatlantic 10 EW Decrement 50 Points GTR Index'],Decrement,2025-07-09T00:00:00Z,10.50685,Quarterly,0.0,,,0.0,8.5,,2026-12-31T00:00:00Z,0.0,100.0,-8.0,100.0,"This is an income product linked to the performance of an underlying.On each observation date, including at maturity, if the underlying is at or above a predefined level, the product offers a coupon. The product also uses a ‘memory effect’. If on the observation date no coupon is paid, the investor will receive any missed coupons retrospectively as soon as the above condition is met.Additionally, if on any of the specified observation dates, the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return.At maturity, the product offers a capital return of 100%, as long as the underlying is at or above the predefined barrier. Otherwise, the product participates 1:1 in the performance of the underlying.",FR0014011FU8,https://brochures.structuredretailproducts.com/brochure/2025/08/12/A4-C6-83-1F-69-5B-3C-F2-89-74-4E-74-D9-25-0F-8F.pdf
FRA,Autocallable Notes,Natixis,Non-public,Unit-linked Insurance Plan,2.0,EUR,['iEdge Carrefour SA Decrement 0.87 EUR GTR Series 2 Index'],Decrement,2025-06-26T00:00:00Z,10.12055,Quarterly,0.0,,,0.0,12.0,,2035-04-30T00:00:00Z,-25.0,100.0,0.0,100.0,"This is an income product linked to the performance of an underlying.On each observation date, including at maturity, if the underlying is at or above a predefined level, the product offers a coupon. The product also uses a ‘memory effect’. If on the observation date no coupon is paid, the investor will receive any missed coupons retrospectively as soon as the above condition is met.Additionally, if on any of the specified observation dates, the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return.At maturity, the product offers a capital return of 100%, as long as the underlying is at or above the predefined barrier. Otherwise, the product participates 1:1 in the performance of the underlying.  Initial Lookback Dates: 26/06/2025, 31/07/2025",FR00140110R2,https://brochures.structuredretailproducts.com/brochure/2025/08/12/D8-12-AF-AA-91-68-EC-21-40-64-F1-F0-F0-17-C9-9E.pdf
FRA,Autocallable Notes,Natixis,Non-public,Unit-linked Insurance Plan,0.5,EUR,['iEdge ESG World SDG Decrement 50 Points GTR Index'],Decrement (ESG),2025-07-22T00:00:00Z,10.04658,Quarterly,0.0,,,,,,2035-04-23T00:00:00Z,0.0,100.0,0.0,100.0,"This is an income product linked to the performance of an underlying.The product offers unconditional coupon on the specified observation dates.Afterwards, if on any observation date the level of the underlying is at or above a predefined level, the product offers a conditional coupon.Additionally, if on any observation date the level of the underlying is at or above the predefined level, the product terminates early and offers 100% of the capital.At maturity, if the level of the underlying is at least above the barrier, the product offers the initial capital. Otherwise, the product participates 1:1 in the fall of the underlying.",FR0014010XU3,https://brochures.structuredretailproducts.com/brochure/2025/08/12/25-95-04-DD-9F-AD-98-40-F3-4F-B5-BE-69-07-0F-56.pdf
FRA,Autocallable Notes,Natixis,Non-public,Medium Term Note,1.681,EUR,['Euronext Climate Objective 50 Euro EW Decrement 5% Index'],Decrement (ESG),2025-07-18T00:00:00Z,10.04384,Quarterly,0.0,,,0.0,5.2,,2035-04-18T00:00:00Z,0.0,100.0,0.0,100.0,"Il s'agit d'un produit à distribution lié à la performance d'un sous-jacent.À chaque date d'observation, y compris à l'échéance, si le sous-jacent est égal ou supérieur à un niveau prédéfini, le produit offre un coupon. Le produit a un 'effet mémoire'. À la date d'observation, si le coupon n'a pas été payé, l'investisseur recevra le coupon, dès que la condition ci-dessus soit remplie.En outre, si le sous-jacent est égal ou supérieur à un niveau prédéfini à l'une des dates d'observation spécifiées, le produit se met à terme prématurément et offre un rendement du capital de 100%.À l'échéance, le produit offre un rendement du capital de 100%, tant que le sous jacent est égal ou supérieur à un niveau prédéfini. Sinon, le produit participe 1:1 à la performance du sous-jacent.",FR001400ZSE0,https://brochures.structuredretailproducts.com/brochure/2025/08/12/AD-41-9F-53-AE-64-57-81-4B-7F-C5-E3-29-CF-FE-49.pdf
FRA,Autocallable Notes,Natixis,Non-public,Medium Term Note,1.447,EUR,['iEdge Transatlantic Clean Tech Leaders Decrement 50 Points GTR Index'],Decrement (ESG),2025-07-17T00:00:00Z,10.04384,Quarterly,0.0,,,,,,2034-10-17T00:00:00Z,0.0,100.0,0.0,100.0,"Il s'agit d'un produit à distribution lié à la performance d'un sous-jacent.Le produit offre un coupon inconditionnel aux dates d'observation spécifiées.Ensuite, si à une date d'observation le niveau du sous-jacent est à ou au-dessus d'un niveau prédéfini, le produit offre un coupon conditionnel.En outre, si à une date d'observation le niveau du sous-jacent est égal ou supérieur au niveau prédéfini, le produit se met à terme prématurément et offre 100% du capital .À l'échéance, si le niveau du sous-jacent est au moins supérieur à la barrière, le produit offre le capital initial. Sinon, le produit participe 1:1 à la chute du sous-jacent.",FR001400Z8D1,https://brochures.structuredretailproducts.com/brochure/2025/08/12/B8-B2-E5-F8-DA-BF-37-9D-9E-D4-CE-5E-C3-54-E0-FA.pdf
